Fecha;PM10;PM2-5;Velo-viento;Precipitacion;Dirección;O3;CO;NO;NO2;NOX;SO2;Temperatura;Radiación;HT;;;;;;CO2;BBP;BC ug/m3
21/11/2021 14:00;11,4;5;2,3;0;175;26,3;0,2;1,7;5;6,6;0;19,2;227;43,25;;;;;;477;0;0
21/11/2021 15:00;8,3;4;0,9;0;168;23,1;0,3;1,6;6,3;7,9;0;18,2;109;47,61;;;;;;481;0;0
21/11/2021 16:00;5,9;3;2,8;0;312;20,5;0,5;3,7;12,3;16;0,1;16,8;136;68,94;;;;;;481;0;0
21/11/2021 17:00;0;21;2,6;0;298;22,1;0,3;2,5;9,6;12,1;0,5;16,8;152;68,64;;;;;;478;0;0
21/11/2021 18:00;0;12;1,1;0;301;12,3;0,6;2,1;17,9;20,1;0,3;15,8;21;71,1;;;;;;492;0;0
21/11/2021 19:00;20;20;2;0;326;5,1;0,7;3,8;20,8;24,5;0,2;14,2;0;79,32;;;;;;499;0;0
21/11/2021 20:00;16;16;1,3;0;334;4,5;0,6;3,5;19,5;23;0,3;13,5;0;80,58;;;;;;508;0;0
21/11/2021 21:00;21,9;14;0,9;0;337;1,3;0,7;7,1;20,6;27,8;0,3;12,8;0;80,57;;;;;;542;0;0
21/11/2021 22:00;22,9;13;0,4;0;351;0,8;0,8;18,5;22;40,5;0,3;12,5;0;83,49;;;;;;553;0;0
21/11/2021 23:00;25,7;23;1,1;0;323;0,9;1,1;29,1;21,9;51;0,5;12,8;0;84,26;;;;;;574;0;0
22/11/2021 0:00;29,5;17;1,2;0;324;1,2;0,7;14,3;20,9;35,2;0,5;12,8;0;81,09;;;;;;544;0;0
22/11/2021 1:00;28,5;14;0,9;0;343;1,3;0,5;9,2;16,3;25,5;0,5;11,9;0;80,92;;;;;;571;0;0
22/11/2021 2:00;20,2;11;0,4;0;345;1,3;0,4;5;15,4;20,4;0,1;10,4;0;82,06;;;;;;575;0;0
22/11/2021 3:00;24,3;10;0,5;0;291;0,8;0,4;10;13,3;23,3;0,5;9,1;0;83,57;;;;;;599;0;0
22/11/2021 4:00;17,2;8;0,4;0;257;0,9;0,3;5,5;12,7;18,2;0,3;8,8;0;84,71;;;;;;599;0;0
22/11/2021 5:00;12,6;12;0,3;0;257;0,7;0,3;9,3;11,7;21;0,1;8,3;0;85,83;;;;;;614;0;0
22/11/2021 6:00;12,3;10;0,4;0;256;0,9;0,4;21,3;10,8;32,1;0,4;8;3;86,51;;;;;;620;0;0
22/11/2021 7:00;17,5;12;0,5;0;344;1,5;1,5;105,7;14,5;120,2;1,5;10,1;90;86,47;;;;;;637;0;0
22/11/2021 8:00;28,3;0;1;0;11;5;1,4;61,6;28;89,6;1,4;17,1;285;69,8;;;;;;557;0;0
22/11/2021 9:00;47,3;0;0,6;0;21;15,1;1;30,2;27,4;57,6;1,2;20,8;514;47,36;;;;;;525;0;0
22/11/2021 10:00;48,1;0;1;0;299;22,9;0,7;15;20,3;35,3;0,7;21,5;493;45,48;;;;;;500;0;0
22/11/2021 11:00;38,4;0;1,7;0;295;27,6;0,6;9,8;18,9;28,7;0,4;22,3;508;43,92;;;;;;485;0;0
22/11/2021 12:00;35;0;0,3;0;289;31;0,5;4,7;16,9;21,6;0,1;20,3;216;46,78;;;;;;483;0;0
22/11/2021 13:00;27,7;10;3,5;0;284;36,8;0,6;3,8;19,4;23,2;0,1;18,3;187;61,47;;;;;;489;0;0
22/11/2021 14:00;38,8;34;3;1,1;316;33,2;0,5;2,4;19;21,4;0,3;15,6;69;75,06;;;;;;492;0;0
22/11/2021 15:00;39,2;35;1,1;6,2;348;24,8;0,5;1,7;20;21,6;0,2;14,2;47;82,4;;;;;;496;0;0
22/11/2021 16:00;37,2;26;1;0;306;16,5;0,7;5,5;28,7;34,1;0,4;14,6;51;83,22;;;;;;497;0;0
22/11/2021 17:00;44,4;32;1,2;0,6;234;12,9;0,9;4,8;36,1;40,9;0,5;14;23;84,06;;;;;;506;0;0
22/11/2021 18:00;41,2;37;0,3;0,1;322;4,6;1,1;5,6;36,3;42;0,3;13,2;9;82,58;;;;;;535;0;0
22/11/2021 19:00;40,7;35;0,2;0;19;1,8;1,4;15,2;43;58,1;0,6;12,2;0;85,67;;;;;;542;0;0
22/11/2021 20:00;41;41;0,2;0;206;2,7;1,4;12,3;37,5;49,8;0,3;12,3;0;86,58;;;;;;582;0;0
22/11/2021 21:00;50,9;35;0,7;0;306;1;1,9;40,8;36,3;77,1;0,2;13;0;86,74;;;;;;587;0;0
22/11/2021 22:00;51,3;30;0,4;0;303;0,9;1,3;27,7;31,3;59;0,3;13,1;0;86,79;;;;;;571;0;0
22/11/2021 23:00;44,1;33;0,5;0;195;0,9;1,2;33,1;27,2;60,4;0,8;12,8;0;86,71;;;;;;572;0;0
23/11/2021 0:00;41,6;31;0,1;0;355;0,7;1,2;32,9;23,3;56,1;1;12,4;0;86,71;;;;;;576;0;0
23/11/2021 1:00;49,7;30;1,3;0;311;3,6;0,7;13,3;20,7;34;0,7;12,6;0;86,89;;;;;;537;0;0
23/11/2021 2:00;57,2;27;0,5;8,8;10;18;0,2;0,6;9,1;9,7;0,2;12,6;0;86,81;;;;;;515;0;0
23/11/2021 3:00;40,4;14;0,2;4,8;319;14,4;0,2;0,5;9,8;10,3;0,1;11,9;0;86,67;;;;;;515;0;0
23/11/2021 4:00;29,6;8;0,3;2,7;293;14;0,2;0,3;6,5;6,8;0,1;11,1;0;86,71;;;;;;521;0;0
23/11/2021 5:00;22;8;0,3;0,5;54;11,9;0,2;0,1;6,9;7;0;11,3;0;86,86;;;;;;529;0;0
23/11/2021 6:00;18,2;7;0,3;0,3;146;3,4;0,3;4,6;16,1;20,7;0,2;11,7;0;87,02;;;;;;529;0;0
23/11/2021 7:00;14,1;5;0,3;0,5;53;2,9;0,4;6,4;18,8;25,2;0,1;11,9;20;87;;;;;;526;0;0
23/11/2021 8:00;13,9;11;0,5;0;24;6,6;0,6;13,8;19,1;32,9;0,1;13;93;86,18;;;;;;498;0;0
23/11/2021 9:00;18,7;10;0,9;0;345;7,2;1,1;27,7;25,8;53,5;0,6;15;207;81,92;;;;;;500;0;0
23/11/2021 10:00;20;20;0,9;0;354;11,6;1,1;25,4;26,5;52;0,8;17,7;307;67,81;;;;;;500;0;0
23/11/2021 11:00;22,8;17;1,4;1,2;293;14,7;1;20;29,7;49,7;0,6;19;277;60,96;;;;;;497;0;0
23/11/2021 12:00;0;28;2;0,9;329;11,9;1;19,8;28,3;48,1;0,5;16,9;436;73,38;;;;;;497;0;0
23/11/2021 13:00;29,5;0;1,7;0;322;10,8;0,9;14,5;28,2;42,7;0,4;18,8;190;62,43;;;;;;499;0;0
23/11/2021 14:00;88,9;23;3,1;0,7;282;14,7;0,6;8;23,2;31,2;0,5;16,2;132;74,64;;;;;;490;0;0
23/11/2021 15:00;53,9;26;2,1;2,4;271;8,9;0,6;5,7;23,4;29;0,3;14;38;82,89;;;;;;495;0;0
23/11/2021 16:00;36,5;22;1,6;0,1;293;6,7;0,7;14;26,9;40,9;0,3;14,4;102;82,88;;;;;;494;0;0
23/11/2021 17:00;52,1;20;0,8;0;18;5,2;0,7;11,6;27,6;39,2;0,4;14,6;52;80,54;;;;;;498;0;0
23/11/2021 18:00;38,9;19;0,9;0;6;1,7;1,1;21,5;32;53,5;0,6;13,9;15;81,49;;;;;;519;0;0
23/11/2021 19:00;38,9;19;0,5;0;350;0,6;1,5;36,6;31,4;68;1;13,2;0;84,07;;;;;;547;0;0
23/11/2021 20:00;46,9;31;0,9;0;338;0,9;2,4;70,9;34,2;105,1;1,7;13,2;0;85,07;;;;;;559;0;0
23/11/2021 21:00;33,8;32;0,4;0;299;0,5;2,3;61,7;31,6;93,3;1,8;12,5;0;85,85;;;;;;578;0;0
23/11/2021 22:00;34;34;0,8;0;289;0,7;2,6;89,3;28,8;118,1;2,1;12,7;0;86,48;;;;;;598;0;0
23/11/2021 23:00;0;45;1;0;312;0,7;1,6;59,5;28,7;88,2;1,8;12,9;0;86,59;;;;;;570;0;0
24/11/2021 0:00;62;37;0,4;0;284;0;1;32,2;20,9;53,1;1,1;12,5;0;86,59;;;;;;566;0;0
24/11/2021 1:00;42,8;22;0,5;0,1;11;0;0,8;33,6;16,7;50,3;1;12,3;0;86,85;;;;;;583;0;0
24/11/2021 2:00;30,1;22;0,8;0;342;0,4;0,6;27,8;15,7;43,5;1;12,3;0;86,91;;;;;;563;0;0
24/11/2021 3:00;38;14;0,6;0;322;0,7;0,4;18,3;13,5;31,8;0,7;12,3;0;86,91;;;;;;558;0;0
24/11/2021 4:00;26,7;14;0,7;0;327;0;0,3;15;12,9;27,9;0,7;12;0;86,81;;;;;;569;0;0
24/11/2021 5:00;18,7;17;0,5;0;328;0;0,4;25,5;11,7;37,2;0,7;11,7;0;87,12;;;;;;594;0;0
24/11/2021 6:00;73,4;16;0,4;0;7;0,5;0,3;23,2;11,9;35,1;0,5;11,7;2;87,12;;;;;;565;0;0
24/11/2021 7:00;44,3;11;0,4;0;331;0,8;1;63,2;11,4;74,6;0,9;11,5;43;87,32;;;;;;585;0;0
24/11/2021 8:00;39;30;0,5;0;356;1;1,3;60,4;20,5;80,9;1,4;16,5;229;77,91;;;;;;542;0;0
24/11/2021 9:00;27;27;1,2;0;32;7;0,8;25,6;22;47,7;1;17,8;280;63,16;;;;;;514;0;0
24/11/2021 10:00;22;22;0,6;0;257;12,1;0,6;13,9;19,3;33,2;0,4;19,5;274;53,97;;;;;;502;0;0
24/11/2021 11:00;0;17;1,6;0;277;14,7;0,6;14;22,1;36,1;0,4;19,4;309;55,95;;;;;;497;0;0
24/11/2021 12:00;0;18;1,9;0;295;12,8;0,7;12,8;25,8;38,6;0,6;18,1;174;61,64;;;;;;498;0;0
24/11/2021 13:00;23;23;2,4;0,2;319;12,2;0,5;11,8;18,4;30,1;0,5;17,1;218;70,54;;;;;;488;0;0
24/11/2021 14:00;21,1;15;2,4;1,8;315;11,5;0,5;10,2;16,2;26,3;0,5;15,8;162;76,57;;;;;;487;0;0
24/11/2021 15:00;27,6;21;1,4;0,2;291;13,9;0,5;11,2;17,3;28,5;0,3;16,2;222;76,78;;;;;;485;0;0
24/11/2021 16:00;22,6;17;2,2;0;304;13,7;0,6;15,5;21,9;37,4;0,6;17,9;337;69,18;;;;;;485;0;0
24/11/2021 17:00;23,9;22;2,2;6;292;9,4;0,6;10,9;25,5;36,4;0,6;16,2;81;73,02;;;;;;492;0;0
24/11/2021 18:00;0;23;1,4;3,2;267;1,8;0,9;15,4;30,2;45,6;0,7;13,7;5;84,61;;;;;;506;0;0
24/11/2021 19:00;0;26;0,8;0,1;326;0,8;1,4;27,9;27,6;55,5;0,7;13,3;0;85,94;;;;;;530;0;0
24/11/2021 20:00;22,6;22;1,8;0;302;2,5;0,8;13,7;24,6;38,4;0,5;13,3;0;86,2;;;;;;512;0;0
24/11/2021 21:00;16,9;14;0,5;0;317;0,2;0,8;15,6;25,1;40,7;0;13,2;0;86,25;;;;;;528;0;0
24/11/2021 22:00;16,1;11;1,1;2,4;3;0,7;0,7;11,4;25,7;37,1;0,4;13,1;0;86,54;;;;;;525;0;0
24/11/2021 23:00;27,2;16;0,8;0;295;0,7;0,6;9,6;25,5;35,1;0,2;13;0;86,43;;;;;;521;0;0
25/11/2021 0:00;19,2;16;0,8;0,1;290;1,4;0,4;5,9;22,2;28,1;0,3;12,6;0;86,43;;;;;;516;0;0
25/11/2021 1:00;15;15;0,3;0;13;1,4;0,8;14,9;20,5;35,4;0,4;12,1;0;86,46;;;;;;546;0;0
25/11/2021 2:00;15,3;12;0,4;0;319;0,8;0,7;15;18,9;33,9;0,2;11,2;0;86,57;;;;;;557;0;0
25/11/2021 3:00;14;14;0,3;0;345;0,8;0,7;23,1;17,6;40,7;0,1;11,3;0;86,99;;;;;;558;0;0
25/11/2021 4:00;20,7;12;0,2;0;285;1,9;0,6;21,4;18,6;40,1;0,5;11,9;0;86,98;;;;;;542;0;0
25/11/2021 5:00;16;16;0,2;0;314;1,6;0,5;20,7;16,1;36,8;0,5;11,8;0;87,23;;;;;;570;0;0
25/11/2021 6:00;14,2;8;0,5;0;333;1,4;0,7;48,8;16;64,7;0,9;11,9;1;87,32;;;;;;572;0;0
25/11/2021 7:00;24;24;0,4;0;343;1,3;1,3;87,5;15,5;103;1,6;12,4;26;87,33;;;;;;580;0;0
25/11/2021 8:00;29;29;0,3;0,1;312;1,3;1,6;78,6;20,2;98,8;1,7;13,5;92;86,48;;;;;;548;0;0
25/11/2021 9:00;28,4;28;0,7;0,1;326;1,3;1,4;52;23,7;75,8;1,4;15,4;236;81,88;;;;;;524;0;0
25/11/2021 10:00;32,9;26;1,3;0;8;4;1,1;30,5;23,9;54,4;1,1;18;270;65,56;;;;;;513;0;0
25/11/2021 11:00;32,7;17;1,4;0;145;17,6;0,4;7,1;9,1;16,2;0,6;19,1;401;53,95;;;;;;485;0;0
25/11/2021 12:00;23,6;3;1,8;0;144;22;0,2;2,8;4,5;7,3;0,2;20,6;528;45,52;;;;;;476;0;0
25/11/2021 13:00;18,8;0;0,6;0;123;21;0,2;2,2;4,6;6,8;0;21;430;46,82;;;;;;475;0;0
25/11/2021 14:00;15,6;0;2,8;0;311;14,6;0,5;7,7;11,8;19,5;0,4;17,6;109;64,07;;;;;;484;0;0
25/11/2021 15:00;14,5;6;3;0;283;19,2;0,7;10,6;20,3;30,9;0,5;16,6;248;72,79;;;;;;489;0;0
25/11/2021 16:00;21;21;3,1;9,8;304;13,3;0,7;12,2;20;32,2;0,4;16,7;183;71,86;;;;;;490;0;0
25/11/2021 17:00;0;19;1,8;0,1;302;5,9;0,6;8,5;20,3;28,8;0,3;13,6;25;85,02;;;;;;493;0;0
25/11/2021 18:00;14;14;1,3;1,6;335;1,3;0,8;13,5;24,8;38,3;0,3;13,5;6;85,47;;;;;;503;0;0
25/11/2021 19:00;21,7;19;0,8;0,1;324;0,7;1;17,8;25,6;43,5;0,4;13;0;86,13;;;;;;514;0;0
25/11/2021 20:00;16,4;16;0,8;0;317;1,1;1,4;36,9;25,4;62,3;0,3;12,8;0;85,9;;;;;;526;0;0
25/11/2021 21:00;21,3;21;1;0;1;0;1,5;45;23,6;68,6;0,7;12,9;0;86,05;;;;;;539;0;0
25/11/2021 22:00;20;20;0,7;0,1;345;0;1,3;39;22,8;61,8;0,8;11,9;0;86,08;;;;;;545;0;0
25/11/2021 23:00;18;18;0,3;0;77;0;1,4;49,4;20;69,4;0,9;11,2;0;86,71;;;;;;567;0;0
26/11/2021 0:00;22,3;21;0,9;0;3;0;1,3;48,2;19,1;67,3;1;11;0;82,43;;;;;;574;0;0
26/11/2021 1:00;24,5;23;0,1;0;54;0;0,6;16,9;20,4;37,4;0,7;11,2;0;83,55;;;;;;546;0;0
26/11/2021 2:00;25,8;14;0,2;0;229;0;0,4;11,5;19,9;31,4;0,6;11,6;0;83,69;;;;;;547;0;0
26/11/2021 3:00;21,3;19;0,4;0;261;0;0,6;24;16,9;40,8;0,7;11,2;0;84,19;;;;;;568;0;0
26/11/2021 4:00;20,7;20;0,2;0;242;0;0,6;27,3;15,7;43;0,9;10,8;0;85,95;;;;;;583;0;0
26/11/2021 5:00;18,7;18;0,3;0,1;25;0;0,6;27,2;14;41,1;0,8;10,7;0;86,93;;;;;;598;0;0
26/11/2021 6:00;26,6;18;0,5;0;13;0;0,7;42,5;15,7;58,3;0,8;11,1;0;87,39;;;;;;602;0;0
26/11/2021 7:00;29,1;17;0,6;0,2;11;0;1,1;61,7;16,5;78,2;1,2;11,7;22;86,12;;;;;;572;0;0
26/11/2021 8:00;28,3;25;1,2;0;31;0;0,9;33,6;17,3;51;0,9;12,4;83;82,12;;;;;;539;0;0
26/11/2021 9:00;32,6;23;0,5;0;355;0;1;33;21,7;54,8;0,9;15,6;280;81,05;;;;;;518;0;0
26/11/2021 10:00;28,9;25;1;0;356;0;1;22,3;25,3;47,6;0,8;17,4;244;66,98;;;;;;507;0;0
26/11/2021 11:00;30,2;26;0,6;0,1;344;0;0,8;16,2;24,9;41,2;0,5;17,9;313;62,79;;;;;;499;0;0
26/11/2021 12:00;28,6;22;1,1;0;62;0;0,6;9,6;18,3;27,9;0,6;19,8;425;54,36;;;;;;488;0;0
26/11/2021 13:00;28,7;12;1;0;28;0;0,6;8,2;19,6;27,8;0,2;22,3;566;43,62;;;;;;487;0;0
26/11/2021 14:00;33,4;11;1,7;0;296;0;0,7;5;23,2;28,2;0,3;20,6;176;50,51;;;;;;488;0;0
26/11/2021 15:00;31,4;21;1,3;18,4;327;0;0,4;2,9;16,1;19,1;0,3;13,1;40;79,65;;;;;;487;0;0
26/11/2021 16:00;28;22;1,7;0;356;0;0,7;2,8;24,7;27,5;0,4;13,7;34;82,92;;;;;;494;0;0
26/11/2021 17:00;26;26;1;0;349;0;1,1;21,9;32,1;54;0,5;13;21;83,27;;;;;;514;0;0
26/11/2021 18:00;28,5;26;0,5;0,1;332;0;1,8;69;36,7;105,7;1,4;12,1;5;84,79;;;;;;541;0;0
26/11/2021 19:00;0;31;0,2;0;229;0;1,7;57,6;34,5;92,1;1,3;12,1;0;86,03;;;;;;554;0;0
26/11/2021 20:00;28;28;0,3;0;327;0;2,1;70,5;32,1;102,7;1,8;11,6;0;85,59;;;;;;566;0;0
26/11/2021 21:00;36,3;33;0,2;0;326;0;2,5;96,6;28,5;125,1;2,2;11,2;0;86,6;;;;;;584;0;0
26/11/2021 22:00;35;35;0,4;0;71;0;1,9;68,9;22,7;91,6;2,1;10,6;0;85,78;;;;;;590;0;0
26/11/2021 23:00;27;27;0,4;0;39;0;2;81,6;20,7;102,4;2;10,1;0;87,41;;;;;;595;0;0
27/11/2021 0:00;0;33;0,3;0,1;234;0;1,5;63,3;16;79,3;1,7;9,8;0;87,47;;;;;;575;0;0
27/11/2021 1:00;32,4;17;0,5;0;30;0;1,9;99,1;14,2;113,4;2,3;9,6;0;87,55;;;;;;604;0;0
27/11/2021 2:00;36;27;0,2;0;191;0;1,1;53,7;12,9;66,6;1,7;9,4;0;87,18;;;;;;588;0;0
27/11/2021 3:00;25,4;12;0,3;0;128;0;0,9;55,6;11,4;67,1;1,6;9,3;0;87,05;;;;;;590;0;0
27/11/2021 4:00;22,2;15;0,2;0;327;0;0,9;54,4;10,1;64,5;1,5;9,3;0;85,86;;;;;;597;0;0
27/11/2021 5:00;19,1;11;0,3;0;311;0;1,2;81,8;9;90,8;2;9,3;0;88,03;;;;;;608;0;0
27/11/2021 6:00;26,5;17;0,6;0,1;337;0;1;76,9;11,6;88,5;1,7;10,1;2;88,24;;;;;;588;0;0
27/11/2021 7:00;24,8;19;0,6;0;11;0;1,2;76,2;13,4;89,6;1,8;10,9;92;87,3;;;;;;569;0;0
27/11/2021 8:00;33,4;22;0,8;0;27;0;0,8;40,6;18,9;59,5;1,2;15,9;299;76,84;;;;;;531;0;0
27/11/2021 9:00;38,6;17;0,8;0;68;0;0,6;17,8;18,9;36,7;0,8;19,7;444;54,35;;;;;;502;0;0
27/11/2021 10:00;28;14;0,7;0;58;0;0,5;9,2;16,6;25,8;0,5;20,2;519;47,91;;;;;;487;0;0
27/11/2021 11:00;23,9;11;1,2;0;10;0;0,3;4,8;11,4;16,2;0,3;23,3;754;39,05;;;;;;479;0;0
27/11/2021 12:00;25,3;6;0,4;0;208;0;0,1;1,5;4,8;6,3;0;23,6;676;31,41;;;;;;475;0;0
27/11/2021 13:00;18,9;3;1,6;0;150;0;0,1;1,2;4;5,2;0;22,6;647;33,18;;;;;;473;0;0
27/11/2021 14:00;13,9;4;4;0;290;0;0,4;3,3;12,4;15,8;0,4;21,8;517;51,13;;;;;;481;0;0
27/11/2021 15:00;0;26;4,1;0;307;0;0,3;2,8;10,5;13,3;0,3;19,1;277;61,68;;;;;;480;0;0
27/11/2021 16:00;33,5;24;3,5;0,1;287;0;0,2;1,7;9,4;11,1;0,2;16,9;106;66,85;;;;;;481;0;0
27/11/2021 17:00;23,3;13;1,7;0,5;284;0;0,4;3;15,3;18,2;0,4;14,8;41;77,37;;;;;;488;0;0
27/11/2021 18:00;28,8;9;0,1;0,1;326;0;0,5;2;17,9;19,8;0,1;12,9;9;82,9;;;;;;514;0;0
27/11/2021 19:00;20,4;15;0,4;0;335;0;1;18,1;24,7;42,8;0,6;12;0;85,6;;;;;;544;0;0
27/11/2021 20:00;20,8;19;1,3;0;320;0;0,6;6,5;21,8;28,3;0,4;12,9;0;85,89;;;;;;513;0;0
27/11/2021 21:00;22,8;13;0,2;0;56;0;0,4;1,4;19,3;20,7;0,1;12,2;0;85,16;;;;;;521;0;0
27/11/2021 22:00;18,7;12;0,1;0;34;0;0,6;11,2;17,4;28,7;0,1;11;0;84,52;;;;;;549;0;0
27/11/2021 23:00;20,9;11;0,3;0;304;0;1,1;37,4;19,1;56,5;0,4;10,7;0;83,57;;;;;;574;0;0
28/11/2021 0:00;26,4;22;0,3;0;162;0;1,3;46,5;20,2;66,7;0,9;11,2;0;86,35;;;;;;582;0;0
28/11/2021 1:00;32,8;19;0,6;0;292;0;1,8;73,1;18,4;91,5;1,3;11,2;0;86,05;;;;;;604;0;0
28/11/2021 2:00;34,2;22;0,2;0;285;0;1,3;63;19,7;82,7;1,3;11,5;0;85,79;;;;;;605;0;0
28/11/2021 3:00;32,2;20;0,3;0;322;0;0,8;37,8;18,9;56,6;1,3;11;0;85,81;;;;;;604;0;0
28/11/2021 4:00;36,9;21;0,2;0,1;338;0;0,9;43,8;16;59,8;1,3;10,3;0;86,61;;;;;;607;0;0
28/11/2021 5:00;35;13;0,1;0;321;0;0,9;46,8;13,3;60,2;1,2;9,8;0;86,94;;;;;;626;0;0
28/11/2021 6:00;26,3;15;0,3;0;256;0;1;54,4;12,1;66,5;1,4;9;2;87,62;;;;;;647;0;0
28/11/2021 7:00;23,6;16;0,2;0;265;0;1,2;68,6;13,3;82;1,4;10,3;73;87,7;;;;;;643;0;0
28/11/2021 8:00;33;21;0,5;0;316;0;1,1;36,9;23;59,9;1,1;16,8;283;76,43;;;;;;549;0;0
28/11/2021 9:00;33,6;18;0,8;0;145;0;0,4;9,7;15;24,7;0,6;21,1;490;48,34;;;;;;499;0;0
28/11/2021 10:00;24,4;12;2,7;0;120;0;0,1;1,5;3,4;4,9;0,1;20,8;710;45,55;;;;;;478;0;0
28/11/2021 11:00;18,2;6;2,6;0;132;0;0,1;1,3;2,4;3,6;0,1;20,1;477;45,54;;;;;;476;0;0
28/11/2021 12:00;13;6;2,6;0;135;0;0,1;1,4;2,5;3,9;0,1;21,1;594;43,9;;;;;;475;0;0
28/11/2021 13:00;9,8;5;2,2;0;140;0;0,1;1;2,1;3;0,2;22,4;667;38,97;;;;;;477;0;0
28/11/2021 14:00;12,1;2;2,2;0;122;0;0,1;1,2;2,4;3,6;0,2;23;604;38,69;;;;;;476;0;0
28/11/2021 15:00;9,5;1;2,5;0;121;0;0,1;1,3;2,5;3,9;0,4;22,3;514;38,08;;;;;;484;0;0
28/11/2021 16:00;7;3;1,9;0;299;0;0,4;4,4;10,8;15,3;0,6;21,7;341;52,14;;;;;;483;0;0
28/11/2021 17:00;15;15;2,3;0;287;0;0,4;2,9;12,5;15,4;0,6;17,7;40;66,97;;;;;;486;0;0
28/11/2021 18:00;18,7;12;2,2;0;292;0;0,4;2,2;14,1;16,3;0,4;15;13;76,99;;;;;;491;0;0
28/11/2021 19:00;17,4;15;1,2;0;321;0;0,4;1,6;17,3;18,9;0,3;14,2;0;80,29;;;;;;504;0;0
28/11/2021 20:00;17,9;10;0,4;0;331;0;0,5;4,7;19,8;24,5;0,3;13,2;0;83,23;;;;;;532;0;0
28/11/2021 21:00;18;18;0,2;0;77;0;0,5;3,9;21,5;25,5;0,2;12,8;0;84,8;;;;;;538;0;0
28/11/2021 22:00;15,5;13;0,3;0;338;0;0,9;25;19,9;44,9;0,4;12,3;0;85,13;;;;;;563;0;0
28/11/2021 23:00;28,1;15;1,2;0;325;0;0,8;15,6;23,1;38,6;0,3;12,7;0;85,12;;;;;;545;0;0
29/11/2021 0:00;21,2;15;0,2;0;280;0;0,6;7,6;20,5;28,1;0,5;12,4;0;85,13;;;;;;556;0;0
29/11/2021 1:00;27,7;11;0,4;0;310;0;0,7;20,1;16,1;36,2;0,5;11,9;0;85,06;;;;;;572;0;0
29/11/2021 2:00;23,1;20;0,2;0;272;0;0,5;17,3;12,3;29,6;0,8;10,8;0;83,45;;;;;;581;0;0
29/11/2021 3:00;18,3;5;0,4;0;270;0;0,4;18,4;10,2;28,6;0,7;9,6;0;86,83;;;;;;607;0;0
29/11/2021 4:00;15,6;8;0,3;0;278;0;0,3;12,3;10,5;22,8;0,5;9,4;0;86,79;;;;;;587;0;0
29/11/2021 5:00;15,2;8;0,9;0,1;37;0;0,3;14,4;10;24,4;0,5;9;0;87,41;;;;;;597;0;0
29/11/2021 6:00;11;7;0,3;0;250;0;0,3;17,1;12,8;29,9;0,6;10,1;1;87,78;;;;;;559;0;0
29/11/2021 7:00;7,8;7;1,6;0;38;0;0,6;30,7;15,2;45,9;0,8;11;29;86,18;;;;;;545;0;0
29/11/2021 8:00;19,9;10;1,9;0;34;0;1;47,8;19,2;67;1,1;13,7;109;78,13;;;;;;531;0;0
29/11/2021 9:00;28,5;17;2,2;0;18;0;0,7;22,8;18;40,9;0,8;16,6;210;62,96;;;;;;508;0;0
29/11/2021 10:00;26,1;11;1,6;0;156;0;0,2;4,5;6,2;10,7;0,3;19,3;456;49,39;;;;;;482;0;0
29/11/2021 11:00;19,2;8;2,8;0;126;0;0,2;2,9;4,5;7,4;0;18,8;367;49,99;;;;;;480;0;0
29/11/2021 12:00;13,6;3;1,5;0;135;0;0,1;2,2;3,5;5,7;0,1;19,9;436;46,53;;;;;;476;0;0
29/11/2021 13:00;10,1;1;2,4;0;141;0;0,1;2,8;4,1;6,9;0,2;20,9;536;43,16;;;;;;475;0;0
29/11/2021 14:00;12,7;2;2,5;0;120;0;0,1;3,1;4,6;7,6;0,3;21,4;487;40,89;;;;;;477;0;0
29/11/2021 15:00;14,9;4;2,7;0;88;0;0,2;3,4;5,2;8,6;0,5;21;449;44,73;;;;;;476;0;0
29/11/2021 16:00;11;5;2,3;0;107;0;0,2;3,4;5,1;8,4;0,3;20,7;361;43,45;;;;;;478;0;0
29/11/2021 17:00;8,9;6;1,6;0;114;0;0,1;1,9;5,9;7,8;0,4;18,7;79;47,11;;;;;;480;0;0
29/11/2021 18:00;6,2;3;1,4;0;293;0;1,1;13,4;34,7;48,1;0,8;15,9;14;70,8;;;;;;508;0;0
29/11/2021 19:00;0;35;1;0;293;0;1,3;17,4;34,5;51,9;0,7;13,9;0;78,15;;;;;;531;0;0
29/11/2021 20:00;43,2;37;1;0;180;0;0,5;6;14,8;20,8;0;13,4;0;72,75;;;;;;512;0;0
29/11/2021 21:00;28,9;6;0,2;0;194;0;0,5;8,1;16,7;24,8;0,4;12,9;0;68,61;;;;;;517;0;0
29/11/2021 22:00;20,1;6;1,8;0;131;0;0,1;0,8;8;8,8;0,2;14,4;0;60,79;;;;;;497;0;0
29/11/2021 23:00;18,6;4;2;0;96;0;0;0,2;3,8;4,1;0,1;14,5;0;56,32;;;;;;492;0;0
30/11/2021 0:00;14;3;1,6;0;93;0;0,1;0,3;5;5,3;0,1;14;0;57,57;;;;;;495;0;0
30/11/2021 1:00;11,2;4;1,3;0;325;0;0,2;0,6;7,8;8,5;0;13,3;0;63,23;;;;;;508;0;0
30/11/2021 2:00;11;11;1,1;0;41;0;0,2;0,5;10,8;11,3;0,1;12,4;0;68,96;;;;;;526;0;0
30/11/2021 3:00;6,1;6;1,3;0;45;0;0,2;0,4;9,4;9,7;0,3;12,8;0;70,72;;;;;;518;0;0
